,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
1744,Bedford Stuyvesant,40.687231607720456,-73.94178488690297,Brooklyn Kettle,40.68463612139113,-73.9446114639709,Coffee Shop
1745,Bedford Stuyvesant,40.687231607720456,-73.94178488690297,Lovers Rock,40.683061,-73.943618,Bar
1746,Bedford Stuyvesant,40.687231607720456,-73.94178488690297,Bed-Vyne Cocktail,40.682874463261875,-73.94064843780026,Cocktail Bar
1747,Bedford Stuyvesant,40.687231607720456,-73.94178488690297,Zig Zag,40.684021,-73.938337,Tiki Bar
1748,Bedford Stuyvesant,40.687231607720456,-73.94178488690297,Bedstuy Provisions,40.68698075830423,-73.94422402706195,Café
1749,Bedford Stuyvesant,40.687231607720456,-73.94178488690297,Royal Rib House,40.68289343920325,-73.9407418114866,BBQ Joint
1750,Bedford Stuyvesant,40.687231607720456,-73.94178488690297,Brown Butter,40.68336497667256,-73.94387876229449,Café
1751,Bedford Stuyvesant,40.687231607720456,-73.94178488690297,Crocus Coffee,40.68655339859347,-73.94457685574372,Coffee Shop
1752,Bedford Stuyvesant,40.687231607720456,-73.94178488690297,The Meat Market Brooklyn,40.684342,-73.94433599999999,Thrift / Vintage Store
1753,Bedford Stuyvesant,40.687231607720456,-73.94178488690297,UnWine Bed Stuy,40.68311233416574,-73.94387807243022,Wine Bar
1754,Bedford Stuyvesant,40.687231607720456,-73.94178488690297,Rocco Pizza III,40.6828787727279,-73.94075667876076,Pizza Place
1755,Bedford Stuyvesant,40.687231607720456,-73.94178488690297,Family Dollar,40.68752203986423,-73.9391957425028,Discount Store
1756,Bedford Stuyvesant,40.687231607720456,-73.94178488690297,Nagle's Bagels,40.68442529594174,-73.94414764364352,Bagel Shop
1757,Bedford Stuyvesant,40.687231607720456,-73.94178488690297,Chicky's General Store,40.68338534618245,-73.94390263895993,Gourmet Shop
1758,Bedford Stuyvesant,40.687231607720456,-73.94178488690297,Olive Leaf Gourmet,40.683043,-73.940791,Deli / Bodega
1759,Bedford Stuyvesant,40.687231607720456,-73.94178488690297,Healthy Organic Market,40.691382,-73.942637,Deli / Bodega
1760,Brooklyn Heights,40.695863722724084,-73.99378225496424,Brooklyn Historical Society,40.69494199303208,-73.9923327785124,History Museum
1761,Brooklyn Heights,40.695863722724084,-73.99378225496424,Dellarocco's,40.69499209990746,-73.99592429396137,Pizza Place
1762,Brooklyn Heights,40.695863722724084,-73.99378225496424,Area Yoga & Spa,40.69456810543555,-73.99351424019754,Yoga Studio
1763,Brooklyn Heights,40.695863722724084,-73.99378225496424,Lassen & Hennigs,40.69497028956407,-73.99485733614807,Deli / Bodega
1764,Brooklyn Heights,40.695863722724084,-73.99378225496424,Sushi Gallery,40.69759512293347,-73.99323607647035,Sushi Restaurant
1765,Brooklyn Heights,40.695863722724084,-73.99378225496424,Emack & Bolio's,40.69498681812447,-73.99494566375725,Ice Cream Shop
1766,Brooklyn Heights,40.695863722724084,-73.99378225496424,Iron Chef House,40.697405738767394,-73.99256031665585,Japanese Restaurant
1767,Brooklyn Heights,40.695863722724084,-73.99378225496424,Grand Canyon Restaurant,40.694825,-73.99355899999999,Mexican Restaurant
1768,Brooklyn Heights,40.695863722724084,-73.99378225496424,Orangetheory Fitness,40.693966877719596,-73.99151899289167,Gym
1769,Brooklyn Heights,40.695863722724084,-73.99378225496424,Xtend Barre Brooklyn Heights,40.69359889059573,-73.99237621927261,Gym / Fitness Center
1770,Brooklyn Heights,40.695863722724084,-73.99378225496424,Heatwise,40.69344993357843,-73.99178782395664,Yoga Studio
1771,Brooklyn Heights,40.695863722724084,-73.99378225496424,Clark's Restaurant,40.69753293863099,-73.9930435186682,Diner
1772,Brooklyn Heights,40.695863722724084,-73.99378225496424,Bikram Yoga Brooklyn Heights,40.69502123495768,-73.99516564418366,Yoga Studio
1773,Brooklyn Heights,40.695863722724084,-73.99378225496424,Yoga People,40.694379125402826,-73.99280157816152,Yoga Studio
1774,Brooklyn Heights,40.695863722724084,-73.99378225496424,The Heights Salon,40.694667464664036,-73.9939305705351,Cosmetics Shop
1775,Brooklyn Heights,40.695863722724084,-73.99378225496424,Brooklyn Cat Cafe,40.6951783560155,-73.99628072977066,Pet Store
1776,Brooklyn Heights,40.695863722724084,-73.99378225496424,Brooklyn Heights Promenade Garden 2,40.69599644506977,-73.99809599338332,Garden
1777,Brooklyn Heights,40.695863722724084,-73.99378225496424,Lantern Thai Kitchen,40.69516848345413,-73.99562112798172,Thai Restaurant
1778,Brooklyn Heights,40.695863722724084,-73.99378225496424,Rocco & Jezebel For Pets Grooming & Boarding,40.69797631255361,-73.99224091113379,Pet Store
1779,Brooklyn Heights,40.695863722724084,-73.99378225496424,Joe Coffee,40.6986734,-73.9943579,Coffee Shop
1780,Brooklyn Heights,40.695863722724084,-73.99378225496424,Brooklyn Heights Promenade,40.69846219320118,-73.99670720100403,Scenic Lookout
1781,Brooklyn Heights,40.695863722724084,-73.99378225496424,Perelandra Natural Foods,40.69338,-73.991341,Grocery Store
1782,Brooklyn Heights,40.695863722724084,-73.99378225496424,AT&T,40.69421809823858,-73.99291187524801,Mobile Phone Shop
1783,Brooklyn Heights,40.695863722724084,-73.99378225496424,Pierrepont Playground,40.69620444370402,-73.9973467882033,Playground
1784,Brooklyn Heights,40.695863722724084,-73.99378225496424,Cadman Plaza Park,40.6976894504753,-73.99068832397461,Park
1785,Brooklyn Heights,40.695863722724084,-73.99378225496424,Heights Falafel,40.69844634300942,-73.99250785148237,Falafel Restaurant
1786,Brooklyn Heights,40.695863722724084,-73.99378225496424,Saketumi Asian Bistro,40.694909513391174,-73.99457785175119,Asian Restaurant
1787,Brooklyn Heights,40.695863722724084,-73.99378225496424,Borough Hall Greenmarket,40.69370658297092,-73.99032073998623,Farmers Market
1788,Brooklyn Heights,40.695863722724084,-73.99378225496424,Häagen-Dazs,40.69489337349156,-73.99450244255726,Ice Cream Shop
1789,Brooklyn Heights,40.695863722724084,-73.99378225496424,Equinox Brooklyn Heights,40.69253,-73.991587,Gym
1790,Brooklyn Heights,40.695863722724084,-73.99378225496424,Henry's End,40.699609584527266,-73.9919834706216,New American Restaurant
1791,Brooklyn Heights,40.695863722724084,-73.99378225496424,SoulCycle Brooklyn Heights,40.69225331442192,-73.99104239018473,Cycle Studio
1792,Brooklyn Heights,40.695863722724084,-73.99378225496424,JtH Oyster Room,40.69987555687418,-73.99379612951272,Bar
1793,Brooklyn Heights,40.695863722724084,-73.99378225496424,Amy’s Bread,40.697393,-73.993593,Bakery
1794,Brooklyn Heights,40.695863722724084,-73.99378225496424,River Deli,40.693713210456345,-73.99843526257156,Italian Restaurant
1795,Brooklyn Heights,40.695863722724084,-73.99378225496424,Michael-Towne Wines And Spirits,40.697624809194366,-73.99288255899214,Wine Shop
1796,Brooklyn Heights,40.695863722724084,-73.99378225496424,Montague Wine & Spirits,40.69528101567161,-73.99619777391234,Wine Shop
1797,Brooklyn Heights,40.695863722724084,-73.99378225496424,Penny Bridge,40.69743344473067,-73.99264470885065,Deli / Bodega
1798,Brooklyn Heights,40.695863722724084,-73.99378225496424,Chipotle Mexican Grill,40.694349307551605,-73.99183062392524,Mexican Restaurant
1799,Brooklyn Heights,40.695863722724084,-73.99378225496424,Brooklyn Bridge Park - Pier 4,40.69659132697178,-73.99941086769104,Park
1800,Brooklyn Heights,40.695863722724084,-73.99378225496424,Brooklyn Pilates,40.69436313224332,-73.99295240082523,Pilates Studio
1801,Brooklyn Heights,40.695863722724084,-73.99378225496424,Brooklyn Women's Exchange,40.696040999999994,-73.99504300000001,Gift Shop
1802,Brooklyn Heights,40.695863722724084,-73.99378225496424,Five Guys,40.694511,-73.9938408,Burger Joint
1803,Brooklyn Heights,40.695863722724084,-73.99378225496424,Walt Whitman Park,40.69834018178774,-73.99030208587646,Park
1804,Brooklyn Heights,40.695863722724084,-73.99378225496424,Brooklyn Bridge Park Greenway,40.696160206870445,-73.99920701980591,Athletics & Sports
1805,Brooklyn Heights,40.695863722724084,-73.99378225496424,Pier 4 Beach,40.696595394129254,-73.99908363819122,Beach
1806,Brooklyn Heights,40.695863722724084,-73.99378225496424,Noodle Pudding,40.699714724204235,-73.99176882165305,Italian Restaurant
1807,Brooklyn Heights,40.695863722724084,-73.99378225496424,Hanco's,40.69462392048658,-73.99345733338255,Vietnamese Restaurant
1808,Brooklyn Heights,40.695863722724084,-73.99378225496424,European Wax Center,40.69469946447693,-73.99415068928433,Health & Beauty Service
1809,Brooklyn Heights,40.695863722724084,-73.99378225496424,Fruit Street Sitting Area,40.700109325410146,-73.9955484867096,Scenic Lookout
1810,Brooklyn Heights,40.695863722724084,-73.99378225496424,Fascati Pizza,40.69835547472359,-73.99252179997475,Pizza Place
1811,Brooklyn Heights,40.695863722724084,-73.99378225496424,Columbus Park,40.69363037043673,-73.99006605148315,Park
1812,Brooklyn Heights,40.695863722724084,-73.99378225496424,Jack the Horse Tavern,40.699939665968046,-73.99363890600424,American Restaurant
1813,Brooklyn Heights,40.695863722724084,-73.99378225496424,The Heights Players Theatre,40.693004781613084,-73.99829256821472,Indie Theater
1814,Brooklyn Heights,40.695863722724084,-73.99378225496424,Henry Street Ale House,40.699251,-73.992284,Pub
1815,Brooklyn Heights,40.695863722724084,-73.99378225496424,Bamboo Bites,40.69504747901711,-73.99939610479981,Food Truck
1816,Brooklyn Heights,40.695863722724084,-73.99378225496424,Juice Press,40.694618,-73.994489,Juice Bar
1817,Brooklyn Heights,40.695863722724084,-73.99378225496424,James Weir Floral Co,40.694716,-73.993124,Flower Shop
1818,Brooklyn Heights,40.695863722724084,-73.99378225496424,Four Seasons Spa Montague,40.694802,-73.993475,Massage Studio
1819,Brooklyn Heights,40.695863722724084,-73.99378225496424,The Binc,40.69925034923298,-73.99211296717898,Bar
1820,Brooklyn Heights,40.695863722724084,-73.99378225496424,Heights Vision Center,40.69471323348108,-73.994050784118,Optical Shop
1821,Brooklyn Heights,40.695863722724084,-73.99378225496424,SEPHORA,40.69235289265072,-73.99082736554976,Cosmetics Shop
1822,Brooklyn Heights,40.695863722724084,-73.99378225496424,Everyday Athlete,40.69247132091991,-73.99334446854017,Gym / Fitness Center
1823,Brooklyn Heights,40.695863722724084,-73.99378225496424,Kogane,40.69852472195026,-73.99245261782887,Ramen Restaurant
1824,Brooklyn Heights,40.695863722724084,-73.99378225496424,Gregory's Coffee,40.69356,-73.99067,Café
1825,Brooklyn Heights,40.695863722724084,-73.99378225496424,Ozu Japanese Cuisine & Lounge,40.697513,-73.993369,Asian Restaurant
1826,Brooklyn Heights,40.695863722724084,-73.99378225496424,Brooklyn Bridge Bistro And Winebar,40.696594,-73.988312,Bistro
1827,Brooklyn Heights,40.695863722724084,-73.99378225496424,CVS/Pharmacy,40.69414755697573,-73.99243362213404,Pharmacy
1828,Brooklyn Heights,40.695863722724084,-73.99378225496424,Cadman Plaza West,40.69617647560415,-73.99120330810545,Plaza
1829,Brooklyn Heights,40.695863722724084,-73.99378225496424,City Chemist,40.694819494344024,-73.99416089943902,Pharmacy
1830,Brooklyn Heights,40.695863722724084,-73.99378225496424,The Vitamin Shoppe,40.692922,-73.9909732,Supplement Shop
1831,Brooklyn Heights,40.695863722724084,-73.99378225496424,Le Pain Quotidien,40.69510069703266,-73.99454265832895,Bakery
1832,Brooklyn Heights,40.695863722724084,-73.99378225496424,Gallito's Kitchen,40.6946138064606,-73.99374387205967,Mexican Restaurant
1833,Brooklyn Heights,40.695863722724084,-73.99378225496424,Tutt Cafe,40.70028533048703,-73.99342158586798,Middle Eastern Restaurant
1834,Brooklyn Heights,40.695863722724084,-73.99378225496424,Francesca's,40.6943131,-73.9932229,Boutique
1835,Brooklyn Heights,40.695863722724084,-73.99378225496424,Brooklyn Heights Wine Bar,40.69947349188776,-73.99206686289888,Wine Bar
1836,Brooklyn Heights,40.695863722724084,-73.99378225496424,Curry Heights,40.69357223828141,-73.99226545349896,Indian Restaurant
1837,Brooklyn Heights,40.695863722724084,-73.99378225496424,Juice Press At Equinox Brooklyn Heights,40.69262946736296,-73.99149613314877,Juice Bar
1838,Brooklyn Heights,40.695863722724084,-73.99378225496424,Montague Street Bagels,40.69500736963899,-73.9950757013036,Bagel Shop
1839,Brooklyn Heights,40.695863722724084,-73.99378225496424,Garden of Eden Marketplace,40.69410318829874,-73.99178957198721,Grocery Store
1840,Brooklyn Heights,40.695863722724084,-73.99378225496424,MontyQ's Brick Oven Pizza,40.69436997583063,-73.99287901277606,Pizza Place
1841,Brooklyn Heights,40.695863722724084,-73.99378225496424,Park Plaza Restaurant,40.69779079038551,-73.9916819489333,Diner
1842,Brooklyn Heights,40.695863722724084,-73.99378225496424,Pinto,40.694758432958814,-73.994280065657,Thai Restaurant
1843,Brooklyn Heights,40.695863722724084,-73.99378225496424,Diva Salon and Spa,40.6991904,-73.992324,Salon / Barbershop
1844,Brooklyn Heights,40.695863722724084,-73.99378225496424,Plymouth Cafe,40.69812636312498,-73.99264919906126,Deli / Bodega
1845,Brooklyn Heights,40.695863722724084,-73.99378225496424,Chocolate Works,40.69498816543516,-73.99499126469863,Chocolate Shop
1846,Brooklyn Heights,40.695863722724084,-73.99378225496424,Mattress Firm,40.69473926801041,-73.99494314706112,Mattress Store
1847,Brooklyn Heights,40.695863722724084,-73.99378225496424,Court Street Office Supplies,40.692761159089194,-73.99075161024365,Paper / Office Supplies Store
1848,Brooklyn Heights,40.695863722724084,-73.99378225496424,Maison Kayser,40.69216629075083,-73.99109172940383,Bakery
1849,Brooklyn Heights,40.695863722724084,-73.99378225496424,Pineapple Walk,40.698113480955556,-73.99273497041459,Plaza
1850,Brooklyn Heights,40.695863722724084,-73.99378225496424,honeygrow,40.69259944519508,-73.99140945063183,Salad Place
1851,Brooklyn Heights,40.695863722724084,-73.99378225496424,Eastern Athletic Club,40.69833677476009,-73.99394843094989,Gym
1852,Brooklyn Heights,40.695863722724084,-73.99378225496424,Heights Cafe,40.69520082413794,-73.99589275866926,American Restaurant
1853,Brooklyn Heights,40.695863722724084,-73.99378225496424,Heights Deli & Convenience,40.69518451444006,-73.99578532096776,Deli / Bodega
1854,Brooklyn Heights,40.695863722724084,-73.99378225496424,Chase Bank,40.6943531,-73.9922079,Bank
1855,Brooklyn Heights,40.695863722724084,-73.99378225496424,Asya Indian Restaurant,40.699607,-73.99211,Indian Restaurant
1856,Brooklyn Heights,40.695863722724084,-73.99378225496424,Bevacco,40.69934693656375,-73.99213688652104,Italian Restaurant
1857,Brooklyn Heights,40.695863722724084,-73.99378225496424,Fortune House,40.698411434008214,-73.99254201285272,Chinese Restaurant
1858,Brooklyn Heights,40.695863722724084,-73.99378225496424,Key Food,40.695052029613194,-73.99536717074027,Supermarket
1859,Brooklyn Heights,40.695863722724084,-73.99378225496424,All In One Mart,40.698083927594745,-73.99270434703357,Deli / Bodega
1860,Cobble Hill,40.687919722485574,-73.99856139218463,Cobble Hill Park,40.688148727061524,-73.99575586235375,Playground
1861,Cobble Hill,40.687919722485574,-73.99856139218463,Bonafide Deli & Cafe,40.68703485486189,-73.99963617324829,Deli / Bodega
1862,Cobble Hill,40.687919722485574,-73.99856139218463,Henry Street Pilates,40.6881139497672,-73.99750763847939,Pilates Studio
1863,Cobble Hill,40.687919722485574,-73.99856139218463,The Hop Shop,40.687549212081024,-74.0013329507082,Bar
1864,Cobble Hill,40.687919722485574,-73.99856139218463,La Vara,40.68785080611599,-73.99558233584929,Spanish Restaurant
1865,Cobble Hill,40.687919722485574,-73.99856139218463,Hibino,40.69007601730789,-73.99649744997076,Japanese Restaurant
1866,Cobble Hill,40.687919722485574,-73.99856139218463,Lillo,40.690199941477445,-73.99654010450837,Italian Restaurant
1867,Cobble Hill,40.687919722485574,-73.99856139218463,Henry Public,40.69041286465585,-73.99641156481655,Gastropub
1868,Cobble Hill,40.687919722485574,-73.99856139218463,Colonie,40.69073324250775,-73.99596314123242,American Restaurant
1869,Cobble Hill,40.687919722485574,-73.99856139218463,Freebird Books & Goods,40.68750419577483,-74.00138805320995,Bookstore
1870,Cobble Hill,40.687919722485574,-73.99856139218463,Columbia Street Waterfront,40.68787890576805,-74.0018892288208,Waterfront
1871,Cobble Hill,40.687919722485574,-73.99856139218463,Saint Julivert Fisherie,40.68793043733788,-73.99554829555922,Seafood Restaurant
1872,Cobble Hill,40.687919722485574,-73.99856139218463,Elsa,40.69042702380327,-73.99527736744164,Cocktail Bar
1873,Cobble Hill,40.687919722485574,-73.99856139218463,The Long Island Bar,40.690642796181855,-73.99631850047321,Cocktail Bar
1874,Cobble Hill,40.687919722485574,-73.99856139218463,Vekslers,40.68534457902491,-74.00068713289978,Bar
1875,Cobble Hill,40.687919722485574,-73.99856139218463,Popina,40.687419734537926,-74.00143152860893,Italian Restaurant
1876,Cobble Hill,40.687919722485574,-73.99856139218463,Goose Barnacle,40.69109556204666,-73.99747410833052,Men's Store
1877,Cobble Hill,40.687919722485574,-73.99856139218463,Anor Spa,40.69002789334943,-73.9963497240098,Spa
1878,Cobble Hill,40.687919722485574,-73.99856139218463,PIPS,40.690732,-73.995855,Restaurant
1879,Cobble Hill,40.687919722485574,-73.99856139218463,Fish Tales,40.68762156527144,-73.99342899470334,Fish Market
1880,Cobble Hill,40.687919722485574,-73.99856139218463,June Wine Bar,40.686138934394656,-73.99404940709272,Wine Bar
1881,Cobble Hill,40.687919722485574,-73.99856139218463,Luzzo's BK,40.69055503930633,-73.9953332077974,Pizza Place
1882,Cobble Hill,40.687919722485574,-73.99856139218463,Chez Moi,40.690654299028225,-73.99577681819873,French Restaurant
1883,Cobble Hill,40.687919722485574,-73.99856139218463,MilkMade Tasting Room,40.684265380526334,-73.99969640964743,Ice Cream Shop
1884,Cobble Hill,40.687919722485574,-73.99856139218463,Brooklyn Yoga Project,40.684417074692256,-74.00026461586543,Yoga Studio
1885,Cobble Hill,40.687919722485574,-73.99856139218463,LICH Toddler Playground,40.68986587062486,-73.99685304744763,Playground
